datetime,hour,total_lmp_day_ahead,total_lmp_real_time,rt_da_spread,load_mw,pred_next_hour_da_lmp,pred_spread,spread_signal,signal_direction
2025-01-27 11:00:00,11,30.94591,25.871544,-5.074366000000001,17848.437,37.23782,6.291909671630858,-5.074366000000001,Neutral
2025-01-27 12:00:00,12,30.285723,26.765821,-3.519902000000002,17446.72,35.069656,4.783933372070312,-3.519902000000002,Neutral
2025-01-27 13:00:00,13,29.073342,25.461238,-3.6121039999999986,17061.274,35.276623,6.203280772216797,-3.6121039999999986,Neutral
2025-01-27 14:00:00,14,28.068917,24.949245,-3.119671999999998,16777.724000000002,33.250183,5.181266105468751,-3.119671999999998,Neutral
2025-01-27 15:00:00,15,28.842676,25.309135,-3.5335409999999996,16675.628,37.211777,8.369100733398437,-3.5335409999999996,Neutral
2025-01-27 16:00:00,16,32.686928,28.493983,-4.192945000000002,16890.954999999998,49.507393,16.82046488330078,-4.192945000000002,Neutral
2025-01-27 17:00:00,17,46.58985,55.399169,8.809319000000002,17499.551,43.32463,-3.265219262695311,8.809319000000002,Neutral
2025-01-27 18:00:00,18,45.746647,39.445307,-6.301340000000003,18246.986,45.83529,0.0886420014648408,-6.301340000000003,Neutral
2025-01-27 19:00:00,19,41.330483,43.191047,1.8605639999999966,18479.191,43.814087,2.483603914062499,1.8605639999999966,Neutral
2025-01-27 20:00:00,20,40.888522,53.491549,12.603026999999997,18432.749,38.68549,-2.203032345458986,12.603026999999997,Neutral
2025-01-27 21:00:00,21,39.193123,38.564051,-0.6290720000000007,18092.266,34.348457,-4.844665663574219,-0.6290720000000007,Neutral
2025-01-27 22:00:00,22,35.741957,30.346926,-5.3950309999999995,17508.976,33.11376,-2.6281950981445306,-5.3950309999999995,Neutral
2025-01-27 23:00:00,23,32.881488,27.188107,-5.693380999999999,16930.495,30.190815,-2.6906730280761693,-5.693380999999999,Neutral
2025-01-28 00:00:00,0,31.08366,29.629274,-1.4543859999999995,16596.083,29.26531,-1.8183497125244124,-1.4543859999999995,Neutral
2025-01-28 01:00:00,1,30.951888,30.483745,-0.4681430000000013,16336.395,28.101385,-2.850502883422852,-0.4681430000000013,Neutral
2025-01-28 02:00:00,2,29.943105,29.246449,-0.6966560000000008,16262.869,28.62687,-1.316235798339843,-0.6966560000000008,Neutral
2025-01-28 03:00:00,3,30.24486,30.994899,0.750039000000001,16251.335,30.422878,0.17801826538086019,0.750039000000001,Neutral
2025-01-28 04:00:00,4,32.550982,32.187396,-0.36358599999999797,16478.114,34.90438,2.353398798339846,-0.36358599999999797,Neutral
2025-01-28 05:00:00,5,35.928544,32.952222,-2.9763220000000032,17174.042,50.986244,15.057700201660154,-2.9763220000000032,Neutral
2025-01-28 06:00:00,6,53.280996,50.610185,-2.6708110000000005,18064.763,61.49453,8.213533724121092,-2.6708110000000005,Neutral
2025-01-28 07:00:00,7,74.05078,52.138862,-21.911918,18585.622,44.113586,-29.937193574218753,-21.911918,Neutral
2025-01-28 08:00:00,8,39.843662,41.757344,1.9136820000000014,18351.43,41.225815,1.3821528193359356,1.9136820000000014,Neutral
2025-01-28 09:00:00,9,34.457271,25.3711,-9.086171,17638.811999999998,35.091938,0.6346670187988295,-9.086171,Neutral
2025-01-28 10:00:00,10,30.942857,31.25478,0.3119230000000002,17135.851,30.667492,-0.2753650871582032,0.3119230000000002,Neutral
2025-01-28 11:00:00,11,28.919957,27.570136,-1.3498209999999986,16687.417,28.920557,0.0006000220947264268,-1.3498209999999986,Neutral
2025-01-28 12:00:00,12,27.096204,20.183143,-6.913060999999999,16431.811999999998,28.403172,1.3069675393066404,-6.913060999999999,Neutral
2025-01-28 13:00:00,13,25.401683,21.364883,-4.0367999999999995,16133.412,27.109818,1.708134504882814,-4.0367999999999995,Neutral
2025-01-28 14:00:00,14,24.077011,20.059372,-4.017638999999999,15880.817,25.14832,1.0713082443847668,-4.017638999999999,Neutral
2025-01-28 15:00:00,15,24.638711,19.777062,-4.861649,15667.507999999998,26.808979,2.1702680344238274,-4.861649,Neutral
2025-01-28 16:00:00,16,27.98066,22.770292,-5.210367999999999,15815.522,32.469852,4.489192447509765,-5.210367999999999,Neutral
2025-01-28 17:00:00,17,42.792692,36.578464,-6.214228000000006,16466.434,34.95168,-7.841012770263674,-6.214228000000006,Neutral
2025-01-28 18:00:00,18,41.912863,39.896033,-2.016829999999999,17166.4,39.694874,-2.2179891901855484,-2.016829999999999,Neutral
2025-01-28 19:00:00,19,39.933396,36.714118,-3.2192780000000027,17351.156,35.806664,-4.126732486816408,-3.2192780000000027,Neutral
2025-01-28 20:00:00,20,36.845147,43.004311,6.159164000000004,17366.021,31.461187,-5.383959637329099,6.159164000000004,Neutral
2025-01-28 21:00:00,21,34.86296,31.824187,-3.0387730000000026,17048.264,27.943905,-6.919055123291017,-3.0387730000000026,Neutral
2025-01-28 22:00:00,22,30.754069,26.572245,-4.181824000000002,16467.169,28.135899,-2.6181704099121106,-4.181824000000002,Neutral
2025-01-28 23:00:00,23,26.964971,25.497133,-1.4678379999999969,15999.333,26.617256,-0.3477148354492172,-1.4678379999999969,Neutral
2025-01-29 00:00:00,0,27.840922,27.163033,-0.6778890000000004,15546.712,24.63116,-3.2097612639160147,-0.6778890000000004,Neutral
2025-01-29 01:00:00,1,27.702223,30.13572,2.433496999999999,15236.312,24.732624,-2.969598946044922,2.433496999999999,Neutral
